CÓDIGO;NOMBRE DEL ALIMENTO;"Energía
<ENERC>";"Energía
<ENERC>";"Agua
<WATER>";"Proteínas
<PROCNT>";"Grasa total
<FAT>";"Carbohidratos totales
<CHOCDF>";"Carbohidratos disponibles
<CHOAVL>";"Fibra dietaria
<FIBTG>";"Cenizas
<ASH>";"Calcio
<CA>";"Fósforo
<P>";"Zinc
<ZN>";"Hierro
<FE>";"Sodio
<NA>";"Potasio
<K>";"B caroteno equivalentes totales
<CARTBQ>";"Vitamina A equivalentes totales
<VITA>";"Tiamina
<THIA>";"Riboflavina
<RIBF>";"Niacina
<NIA>";"Vitamina C
<VITC>";Ácido fólico
;;kcal;kJ;g;g;g;g;g;g;g;mg;mg;mg;mg;mg;mg;µg;µg;mg;mg;mg;mg;µg
F;Chivo, carne pulpa de;115;481;73.9;19.4;3.6;0;0;0;1.2;8;186;4;3.1;0;0;0;0;0.15;0.22;1.1;0;0
F;Conejo, carne pulpa de;136;569;72.8;20.1;5.6;0;0;0;0.7;13;213;1.57;0;0;0;0;0;0.1;0.15;7.27;0;0
F;Gallina, pechuga de, sin piel;108;452;73.2;19.2;2.9;0;0;0;1.4;5;237;1.19;0.8;0;0;0;52;0.06;0.06;12.9;4.4;0
F;Gallina, pierna de, sin piel;120;502;71.3;20.6;3.6;0;0;0;1.3;9;190;1.19;0.9;0;0;0;52;0.06;0.15;6.4;4.7;0
F;Majaz, carne pulpa de;108;452;74.7;21.4;1.2;1.4;0;0;1.3;59;2;0;0;0;0;0;0;0;0;0;0;0
F;Motelo, carne pulpa de;113;474;74.6;21.4;1.8;1.4;0;0;0.7;51;2;0;0.7;0;0;0;0;0.2;0.45;3;0;0
F;Pato, carne de;326;1364;54.3;16;28.6;0;0;0;1;15;188;1.36;1.8;0;0;0;63;0.1;0.24;5.6;0;0
F;Pavo, carne de;160;669;70.4;20.4;8;0;0;0;0.9;15;178;2.2;3.8;0;0;0;2;0.06;0.16;4.09;0;0
F;Pollo, carne pulpa;119;498;74.5;21.4;3.1;0;0;0;1;12;173;1.54;1.5;0;0;0;16;0.07;0.14;8.24;2.3;0
F;Pollo, corazón de;157;656;72.6;15.6;9.3;1.6;1.6;0;0.9;12;177;6.59;1.7;0;0;0;9;0.15;0.73;4.88;3.2;0
F;Pollo, hígado de;125;523;73.6;18;3.9;3.4;0;0;1.2;11;272;3.07;8.56;71;230;0;3296;0.14;1.96;9.25;33.8;0
F;Pollo, sangre de, sancochada sin sal;89;371;78.8;19.8;0.3;0.5;0;0;0.7;16;150;0.71;52;70;119;0;0;0;0;3.97;4;0
F;Pollo, sangre cruda de;65;272;83;15;0.1;0;0;0;1.4;12;101;0;27.3;0;0;0;8;0.01;0.33;0;4.5;0
F;Rana, carne de;73;305;81.9;16.4;0.3;0;0;0;1.4;18;147;1;1.5;0;0;0;15;0.14;0.25;1.2;0;0
F;Tortuga charapa, carne de;79;326;81.6;16.4;0.9;0.1;0;0;1;9;121;0;1.3;0;0;0;0;0.02;0.09;5.25;0;0
F;Res, bazo de;92;385;78.1;18.9;1.2;0;0;0;1.5;7;161;2.11;28.7;0;0;0;89;0.17;0.38;3.55;10.1;0
F;Res, cabeza sancochada de;111;460;77.1;18.6;3.4;0.2;0;0;0.7;57;110;0;0.5;0;0;0;0;0.04;0.24;1.04;0;0
F;Res, carne pulpa de;105;439;75.9;21.3;1.6;0;0;0;1.1;16;208;4.32;3.4;0;0;0;0;0.03;0.13;6.82;0;0
F;Res, corazón de;103;431;77;16.6;3.5;0.1;0.1;0;1;6;209;1.7;3.6;0;0;0;14;0.42;0.88;8.1;3.6;0
F;Res, criadillas de;60;243;86.9;9.8;1.8;0.4;0;0;1.1;25;222;0;0.9;0;0;0;0;0.13;0.34;2.05;43.2;0
F;Res, hígado de;140;584;70.8;20;4.6;3.3;3.3;0;1.3;13;166;4;5.4;0;0;0;4968;0.24;1.89;12.3;19.5;0
F;Res, lengua de;173;723;71.1;16.5;11.2;0.3;0.3;0;0.9;9;166;2.87;2.2;0;0;0;0;0.09;0.55;3;1.9;0
F;Res, panza de (mondongo);104;435;79.5;16.9;3.5;0;0;0;0.1;66;40;1.42;0.8;0;0;0;21;0.01;0.03;0.56;0;0
F;Res, pata sancochada de;152;636;68.8;23.7;5.6;0;0;0;0.7;7;37;0.76;2.1;0;0;0;0;0.02;0.25;0.65;0;0
F;Res, pulmón de (bofe);83;347;80;17.2;1.1;0;0;0;1;6;203;1.61;6.5;0;0;0;14;0.09;0.96;3.65;13.2;0
F;Res, riñón de;92;384;79.6;15.1;2.9;0.3;0.3;0;1.1;17;132;1.92;6.8;0;0;0;419;0.37;1.3;4.6;9.9;0
F;Res, sesos de;135;565;78.1;11.3;9.6;0;0;0;1.2;8;287;1.02;0.9;0;0;0;7;0.17;0.21;3.15;6.9;0
F;Res, ubre de;233;977;66;14.1;19.2;0;0;0;0.7;69;112;0;2.9;0;0;0;0;0.1;0.15;1.5;4.3;0
F;Carnero, carne seca sin hueso (chalona);320;1340;20.2;50.3;11.7;0;0;0;17.8;53;423;0;3.9;0;0;0;0;0.06;0.4;13.63;0;0
F;Chicharrón de cerdo, cocido;602;2720;22.6;11.3;61.4;0;0;0;2.4;40;227;0;2.8;0;0;0;14;0.13;2.25;1.8;0;0
F;Chicharrón de prensa;438;1824;29.9;23.9;37.2;0;0;0;6.6;60;119;0;2.2;0;0;0;0;0.01;0.28;2.25;1.4;0
F;Chorizo;287;1201;52.3;21;21.9;0;0;0;3.8;56;149;3.41;4;0;0;0;0;0.3;0.36;0;0;0
F;Jamón del país;344;1439;47.9;24.7;26.4;0;0;0;1.2;48;177;1.9;2.1;0;0;0;0;0.2;0.22;3.7;0;0
F;Jamonada;344;1393;49.3;15.7;29.5;2.8;2.8;0;2.7;85;211;1.9;1.5;0;0;0;0;0.04;0.05;0;0;0
F;Mortadela;256;1075;57.9;9.8;19.7;9.4;9.4;0;3.2;82;166;2.03;2;0;0;0;0;0.05;0.07;1.6;1;0
F;Paté;500;2075;35;10.9;49.8;1.1;1.1;0;3.2;57;289;0.92;7.1;0;0;0;0;0.07;0.24;2.25;0;0
F;Queso de chancho;242;1021;55.5;20.1;17.3;0;0;0;4.6;77;68;0;4.2;0;0;0;0;0.03;0.07;0.6;1.4;0
F;Relleno;119;448;75.5;14.4;5;3.2;3.2;0;1.9;63;41;1.3;16.9;0;0;0;0;0.02;0.06;0.86;3.4;0
F;Salchicha blanca chica;449;1845;40.1;12;43.2;2;2;0;2.7;22;114;1.84;3.2;0;0;0;18;0.3;0.13;2.8;2.3;0
F;Salchicha blanca grande;363;1460;47.9;13.6;32.3;3.5;3.5;0;2.7;76;142;1.84;1.2;0;0;0;18;0.16;0.08;2.85;2.5;0
F;Hot Dog;364;1531;49.4;11;34.3;2.1;0;0;3.2;76;202;2.02;1.3;0;0;0;0;0.03;0.07;3.72;0;0
F;"Salchicha de ""Huacho""";461;1895;38.2;12.9;44;2.4;2.4;0;2.5;80;92;1.84;5.5;0;0;0;18;0.03;0.2;2.15;0;0
F;Tocino;493;2050;32.8;13.5;47.9;0.8;0.8;0;5;26;70;1.17;1.2;0;0;0;11;0.24;0.12;2;1.9;0
F;Alpaca, carne pulpa de;109;448;73.9;24.1;0.5;0.3;0;0;1.2;11;216;0;2.2;0;0;0;0;0.08;0.15;0;7;0
F;Carnero, criadillas fritas**;97;406;78.4;15.8;3;1.6;0;0;1.2;16;282;0;5.8;0;0;0;0;0.16;0.4;3.74;0;0
F;Carnero, panza cocida (mondongo)**;92;385;80.7;12.3;3.1;3.7;0;0;0.2;26;44;0;4.2;0;0;0;8;0.04;0.11;3.74;0;0
F;Carnero, pierna cocida**;260;1088;56.4;24.8;17.6;0.5;0;0;0.7;32;201;0;3.6;0;0;0;8;0.09;0.19;1.12;0;0
F;Carnero, sangre cocida**;122;510;74.4;20.4;4.5;0;0;0;0.6;21;20;0;59.2;0;0;0;422;0.01;0.08;2.42;0;0
F;Cerdo, carne magra, cruda*;143;598;72.2;21.4;5.7;0;0;0;1.1;17;211;1.84;0.84;52;389;0;2;0.99;0.27;4.91;1;0
F;Cerdo, corazón de**;131;548;74.1;15.9;6.2;2.9;0;0;0.9;9;163;0;5.72;0;0;0;0;0.42;0.95;5.28;0;0
F;Cerdo, costilla con piel y grasa, crudo;298;1246;56.8;17.6;24.7;0;0;0;0.9;8;160;1.68;0.82;57;241;0;0;0.41;0.11;6.53;0;0
F;Cerdo, cuero o pellejo crocante*;527;2205;4.8;58.5;30.5;4.6;0;0;1.6;94;88;0;6.2;0;0;0;0;0.03;0.38;2.43;0;0
F;Cerdo, cuero**;505;2113;14.5;48.4;34.6;0;0;0;2.5;15;0;0;0;0;0;0;0;0;0;0;0;0
F;Cerdo, lengua cocida de**;325;1360;52.7;6.1;27.5;13;0;0;0.6;17;118;0;2.4;0;0;0;0;0.1;0.37;1.67;0;0
F;Cordero, pierna cruda*;128;538;74.1;20.6;4.5;0;0;0;1.1;6;193;3.84;1.82;62;289;0;0;0.14;0.25;6.23;0;0
F;Codorniz, carne cocida de **;199;833;59.8;21.1;8.4;9.6;0;0;1;78;129;0;4.6;0;0;0;4;0.06;1.06;2.53;0;0
F;Cuy, carne de;96;402;78.1;19;1.6;0.1;0.1;0;1.2;29;258;1.57;1.9;0;0;0;0;0.06;0.14;6.5;0;0
F;Llama, carne fresca de**;130;544;70.3;22.5;3.3;2.7;0;0;1.3;47;189;0;4.62;0;0;0;6;0;0;0;0;0
F;Llama, carne seca de (charqui);279;1167;25.8;57.7;3.6;1.1;0;0;11.8;37;422;0;6.5;0;0;0;0;0.05;0.52;27;6.8;0
F;Pate de hígado de pollo, envasado*;201;841;65.6;13.5;13.1;6.6;6.6;0;1.3;10;175;2.14;9.19;386;95;0;217;0.05;1.4;7.52;10;0
F;Pollo, alas con piel, crudas*;222;929;65.2;18.3;16;0;0;0;0.7;12;132;1.33;0.95;73;156;0;44;0.05;0.09;5.93;1;0
F;Pollo, molleja, cruda*;94;393;79.3;17.7;2.1;0;0;0;1;11;148;2.72;2.49;69;237;0;19;0.03;0.23;3.68;4;0
F;Pollo, molleja de, sancochada sin sal;144;605;67.9;29.1;2.2;0.1;0;0;0.7;27;170;3.84;3.41;40;142;0;0;0.05;0;9.29;0;0
F;Pollo, pata de, con piel, cruda;205;858;66.7;19.3;13.6;0;0;0;0.4;21;60;0.77;0.94;91;51;0;0;0.03;0;0.83;0;0
F;Pollo, pechuga de, sin piel, sancochada sin sal;150;626;65.4;30.4;2.2;0;0;0;2;12;215;0.93;0.5;31;272;0;0;0.08;0;18.1;0;0
F;Pollo, pechuga de, sin piel, frita en aceite vegetal, sin sal;201;841;57.2;34.9;5.7;0.1;0;0;2.1;9;335;0.92;0.57;64;566;0;0;0.14;0;31.38;0;0
F;Pollo, pierna de, con piel, sancochada sin sal;175;732;67.4;23.5;8.3;0;0;0;0.8;23;155;0.39;1.4;92;296;0;29;0.05;0.18;2.9;0;0
F;Pollo, pierna de, con piel, frita en aceite vegetal, sin sal;185;776;65.2;24.9;8.8;0;0;0;1.2;19;195;6.5;1.15;129;356;0;0;0.08;0.2;6.6;0;2
F;Pollo, vísceras o menudencia cruda*;168;703;69.8;17.9;9.2;2.1;2.1;0;1;10;198;3.01;5.93;77;226;0;3152;0.1;1.11;8.53;11;0
F;Res, bazo de, sancochado sin sal;107;446;76.2;20.8;2;0;0;0;1.1;17;245;2.94;17.6;66;237;0;0;0.03;0.19;14.19;0;0
F;Res, carne frita**;182;761;66.8;15.4;10.7;6.1;0;0;1.1;10;179;0;3.6;0;0;0;5;0.09;0.25;2.97;0;0
F;Res, carne molida de, cruda;164;688;69.8;21;8.3;0;0;0;0.9;13;160;3.99;1.95;165;271;0;0;0.09;0;3.21;0;0
F;Res, carne molida de, frita en aceite vegetal, sin sal;277;1160;53.2;27.3;17.7;0.1;0;0;1.6;19;200;5.08;2.14;211;340;0;0;0.1;0;9.83;0;0
F;Res, charque crudo**;292;1222;20;62.4;4.1;1.4;0;0;12.1;37;415;0;12.21;0;0;0;46;0.06;0.42;2.72;0;0
F;Res, cuadril, churrasco***;133;556;71.8;22;5;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0
F;Res (ternera), costilla cruda***;95;397;76.3;20;1.7;0;0;0;2;5;201;0;2;88;325;0;0;0;0;0;0;0
F;Res, hígado de, frito en aceite vegetal, sin sal;161;674;66.6;21.5;6.5;2.7;0;0;2.6;11;345;3.24;4.34;47;201;0;2806;0.17;2.59;17.62;8;0
F;Res, lengua cocida**;269;1125;54.9;16.6;18.2;9.5;0;0;0.8;18;144;0;2.4;0;0;0;0;0.02;0.29;1.23;0;0
F;Res, panza de (mondongo), sancochado sin sal;67;281;86.5;10.6;2.4;0;0;0;0.4;163;35;1.86;1.33;61;3;0;0;0.01;0.03;0;0;0
F;Res, pata de, con piel y grasa, cruda;141;591;69.9;24.9;3.9;0.1;0;0;1.3;508;110;0.68;2.64;158;30;0;0;0;0;0.15;0;0
F;Res, sangre cocida**;137;573;73.5;19.5;6.6;0;0;0;0.4;20;37;0;61.4;0;0;0;0;0;0.07;0.75;0;0
F;Res, sangre cruda**;135;565;73.6;19.8;6.2;0;0;0;0.6;22;40;0;64.4;0;0;0;18;0.01;0.05;1.2;5;0
F;Sajino, carne pulpa de;106;444;75;21.4;1.1;1.3;0;0;1.3;64;2;0;0;0;0;0;0;0;0;0;0;0
F;Venado, carne pulpa de;110;462;73.9;22.9;0.8;1.4;0;0;1;65;2;0;0;0;0;0;0;0;0;0;0;0
F;Venado, carne seca de;160;632;57.1;32.4;1.4;2.4;0;0;6.7;60;298;0;1.9;0;0;0;0;0.09;0.34;10;0;0
F;Ziqui - zapa (hormiga);487;2033;8;36.3;28.9;18.4;0;0;8.4;89;309;0;12.7;0;0;0;0;0.44;1;0;0;0
F;Cabanossi, embutido cocido y ahumado;345;1443;40.6;28.9;24.2;2.8;0;0;3.5;21;200;4.62;12.77;937;503;0;40;0.28;0.2;9.16;3.38;0
F;Carnero, pulpa de, sin piel, sancochada sin sal;229;957;57;31.6;10.3;0.1;0;0;0.9;11;180;6.21;3.94;35;199;0;0;0.1;0.29;9.93;0;0
F;Cecina;171;717;60.9;30.1;4.8;0;0;0;4.3;10;295;2.32;1.02;575;585;0;0;0.81;0.28;5.94;0;0
F;Cerdo, chuleta de, con piel, frita en aceite vegetal, sin sal;299;1250;51.8;26.6;20.5;0.1;0;0;1.1;20;165;1.68;0.71;50;295;0;0;0.31;0;2.69;0;0
F;Cerdo, pulpa de, sin piel, sancochada sin sal;202;847;59.3;32.3;7.1;0;0;0;1.2;10;185;1.92;0.7;30;245;0;0;0.44;0;3.55;0;0
F;Cerdo, sangre de, cocida, envasada;115;480;72.5;25.8;0.5;0.1;0;0;1.2;20;125;0.56;64.73;220;170;0;0;0.03;0;0.24;0;0
F;Chorizo, embutido de carne de cerdo, frito en aceite vegetal;338;1414;48.7;13.6;27.8;7.3;0;0;2.7;23;200;1.61;2.09;1157;359;0;0;0.16;0.08;2.4;0;0
F;Cuy, pecho de, pulpa con piel, cruda;269;1126;56.6;16;18.7;8.1;0;0;0.7;21;105;1.08;1.03;51;175;0;0;0.03;0;2.7;0;0
F;Cuy, pierna de, pulpa con piel, cruda;219;916;65.8;16.6;16;0.8;0;0;0.7;16;125;1.15;1.57;55;199;0;0;0.07;0;4.43;0;0
F;Gallina, pierna y encuentro de, pulpa con piel, sancochada sin sal;209;874;61.2;27.3;10.2;0.1;0;0;1.3;20;155;2.57;1.62;50;180;0;0;0.12;0;1.94;0;0
F;Hot dog, embutido de carne de pollo, cerdo y pavo, frito en aceite vegetal;202;844;65.4;10.3;14.3;7.2;0;0;2.8;56;165;1.21;1.5;1194;169;0;33;0.06;0.09;3.46;0;0
F;Jamonada especial;155;649;70.8;12.1;9.3;4.9;0;0;2.9;65;220;1.44;1.31;1109;363;0;0;0.14;0.08;1.18;0;0
F;Majaz, pulpa ahumada de, sancochada sin sal;219;918;46;41.4;4.7;0;0;0;7.9;130;275;3.96;4.9;1887;211;0;0;0.05;0.24;12.57;0;0
F;Paté de hígado de pollo, pavo y carne de cerdo;195;815;68;13.5;15.3;0.8;0;0;2.5;9;170;1.97;10.35;738;247;0;2936;0.16;0.54;18.95;0;0
F;Pavo, pechuga de, con piel;94;393;78.2;17.7;1.3;1.6;0;0;1.2;21;150;0.74;0.31;141;213;0;0;0.06;0.06;5.78;0;0
F;Pavo, pierna de, con piel;105;438;77.2;16.4;2.6;2.8;0;0;1.1;115;150;2.39;1.2;132;166;0;0;0.05;0.14;4.11;0;0
F;Pollo, ala de, con piel, sancochada sin sal (brazuelo, centro y punta);262;1097;58.8;20.1;19.1;1.2;0;0;0.9;15;135;1.49;1.02;55;162;0;0;0.07;0;11.06;0;0
F;Pollo, corazón de, sancochado sin sal;154;645;68.3;25.7;4.9;0;0;0;1.1;17;260;3.57;4.82;64;155;0;0;0.13;0.98;4.78;0;0
F;Pollo, encuentro de, con piel, frito en aceite vegetal, sin sal;202;845;62.5;26;9.9;0.4;0;0;1.2;14;215;3.34;1.39;128;429;0;19;0.07;0.2;7.31;0;8
F;Pollo, encuentro de, con piel, sancochado sin sal;198;829;64.8;23.4;10.8;0.1;0;0;0.9;19;155;2.84;1.43;72;315;0;80;0.05;0.15;3.19;0;0
F;Pollo, hamburguesa de, cruda, envasada;208;871;61.7;13.6;12.2;10;0;0;2.4;73;190;0.95;2.15;649;227;0;24;0.68;0.1;4.51;0;0
F;Pollo, hígado de, sancochado sin sal;157;659;66.8;23.9;4.9;2.9;0;0;1.5;13;345;3.5;13.86;72;212;0;4205;0.33;1.65;16.86;0;0
F;Pollo, nuggets de pechuga de, crudo, envasado;185;774;66.2;11.2;10.8;9.8;0;0;1.9;31;170;0.79;1.39;770;163;0;0;0.06;0.07;1.66;0;0
F;Pollo, pecho y ala de, con piel a la brasa;170;712;63.7;25.8;6.4;2.3;0;0;1.8;20;180;0.87;0.35;299;313;0;0;0.11;0.11;8.02;0;0
F;Pollo, pierna y encuentro de, con piel a la brasa;213;892;60.7;20.9;12.7;3.7;0;0;1.9;17;150;1.49;0.7;439;280;0;0;0.1;0.17;4.5;0;0
F;Res, bofe de, con verduras, cocido, envasado;107;448;76.8;18.8;2.8;0.4;0;0;1.2;20;205;1.91;8.34;210;170;0;0;0.05;0;1.44;0;0
F;Res, hamburguesa de carne de, cruda, envasada;219;917;63.3;12.1;15.7;6.4;0;0;2.4;28;140;1.48;1.02;636;233;0;0;0.06;0.08;2.14;0;0
F;Res, osobuco de;121;506;73.6;22.5;2.7;0.1;0;0;1.1;11;170;5.28;3.63;55;266;0;0;0.02;0.05;6.66;0;0
F;Sajino ahumado, pulpa de, sancochada sin sal;173;722;59.3;32;4;0;0;0;4.7;87;125;4.65;4.34;3182;493;0;0;0.04;0.19;6.47;0;0
F;Salchicha de Huacho, frita en aceite vegetal;498;2082;33.3;15.5;47.5;0.9;0;0;3;55;90;1.99;1.95;1345;317;0;0;0.19;0.14;7.41;0;0
F;Tocino, sancochado;350;1465;44.7;25;27;0;0;0;3.3;21;130;3.4;1.6;1745;208;0;0;0.32;0.15;1.87;0;0
G;Crema de leche, espesa;345;1443;57.7;2.1;37;2.8;2.8;0;0.5;65;62;0.23;0.1;0;0;0;411;0.02;0.11;0.04;0.6;0
G;Crema de leche, rala;195;816;73.8;2.7;19.3;3.7;3.7;0;0.6;96;80;0.27;0.1;0;0;0;181;0.03;0.15;0.06;0.8;0
G;Leche condensada endulzada;322;1347;27.2;7.9;9.2;53.7;53.7;0;2;276;107;0.94;0.1;0;0;0;74;0.01;0.53;0.25;0;0
G;Leche en polvo descremada;362;1515;3.2;36.2;0.8;52;52;0;7.9;1257;968;4.08;1.2;0;0;0;6;0.42;1.55;0.95;6.8;0
G;Leche en polvo entera;484;2025;3.9;27;26.1;36.1;36.1;0;6.9;848;888;3.34;0.2;0;0;0;257;0.29;1.02;1.9;9;0
G;Leche evaporada descremada;79;331;80;7.1;0.9;10.5;10.5;0;1.5;0;0;0;0;0;0;0;310;0;0;0;13;0
G;Leche evaporada entera;133;556;73.5;6.3;7.7;10.9;10.9;0;1.6;231;203;0.77;0;0;0;0;65;0.03;0.66;0.31;0;0
G;Leche fresca c/menos de 1% grasa;43;180;90.1;3.5;1;4.7;4.7;0;0.7;130;96;0.39;0.05;0;0;0;72;0.04;0.17;0.09;5.2;0
G;Leche fresca entera (Plusa);64;268;87.8;3.2;3.2;5.1;5.1;0;0.7;106;103;0.38;0.3;0;0;0;30;0.05;0.2;0.12;0.5;0
G;Leche fresca de cabra;66;276;87.3;3.2;3.8;5;5;0;0.7;171;125;0.3;0;0;0;0;51;0.2;0.06;0.09;0;0
G;Leche fresca de vaca;63;264;87.8;3.1;3.5;4.9;4.9;0;0.7;106;94;0.4;1.3;0;0;0;28;0.05;0.2;0.12;0.5;0
G;Leche materna;70;293;87.5;1;4.4;6.9;6.9;0;0.2;32;14;0.17;0;0;0;0;61;0.01;0.04;0.18;5;0
G;Queso fresco de cabra;173;724;65.1;16.3;10.3;3.4;3.4;0;4.9;310;146;0.92;0.8;0;0;0;288;0.01;0.63;0.24;0;0
G;Queso fresco de vaca;265;1109;55.9;17.2;20.2;3.6;3.6;0;3.2;1105;270;2.34;0.14;573;122;0;356;0.03;0.23;0;0.64;0.0
G;Queso mantecoso;322;1347;49.5;19.5;26.5;1.5;0;0;3;266;180;1.94;0.39;952;18;0;441;0.03;0.39;1.17;0.64;0
G;Queso parmesano duro;440;1841;22.2;39.1;30.3;1.8;1.8;0;6.6;1260;393;2.75;0.6;0;0;0;108;0.01;0.38;0.23;0;0
G;Yogurt de leche entera;61;255;87.9;3.5;3.3;4.7;4.7;0;0.7;121;95;0.59;0.05;0;0;0;30;0.03;0.14;0.08;0.53;0
G;Yogurt frutado de leche semidescremada;97;406;73.8;4.1;2.8;18.5;18.2;0.3;0.8;105;105;0.67;0.05;0;0;0;12;0.04;0.4;0.08;0.53;0
G;Yogurt frutado de leche descremada;95;397;75.4;4.4;0.2;19;19;0;1;152;119;0.74;0.07;0;0;0;2;0.04;0.18;0.1;0.7;0
G;Yogurt natural de leche descremada;56;234;85.2;5.7;0.2;7.7;7.7;0;1.2;199;157;0.97;0.09;0;0;0;2;0.05;0.23;0.12;0.9;0
G;Leche fresca de vaca, descremada***;30;126;91.5;2.5;0;5;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
G;"Leche parcialmente descremada sabor ""chocolate"" UHT";82;341;82;3;2.8;11.3;0;0;0.9;97;0;0.38;0.3;74;141;0;149;0;0;0;0;0
G;Queso andino;375;1567;42;22.6;31.4;0.6;0;0;3.5;736;0;4.43;0.12;608;66;0;555;0;0;0;0;0
G;Queso paria;298;1246;48.9;19.2;24.5;0;0;0;7.4;629;0;3.99;0.08;2254;45;0;433;0;0;0;0;0
G;Yogurt bebible descremado durazno con calcio;50;210;86.6;4.1;0.1;8.1;0;0;1.1;213;0;2.39;0.02;49;201;0;0;0;0;0;0;0
G;Yogurt bebible de fresa;78;327;80.9;2.7;1.2;14.5;0;0;0.6;127;0;0.4;0.08;40;124;0;43;0;0;0;0;0
G;Leche concentrada endulzada, enriquecida con DHA, zinc y vitaminas;124;521;74.7;5.5;6;12.5;0;0;1.3;199;190;1.96;1.06;96;284;0;222;0.14;0.26;2.06;13.47;0.0
G;Leche concentrada, sin lactosa;89;374;81.2;7.2;3.7;6.8;0;0;1.1;216;105;1.05;1.83;108;140;0;495;0.04;0.13;0.09;13.57;0.0
G;Queso cabaña (cottage);106;446;78.7;12.5;4.8;2.8;0;0;1.2;49;80;0.26;0.07;354;39;0;415;0.03;0;0.93;0.64;0.0
G;Queso edam;330;1384;44.9;24.4;25.3;1;0;0;4.4;935;430;3.75;0.31;732;76;0;228;0.03;0.34;8.42;0.64;0
G;Queso fresco, parcialmente descremado, reducido en grasa;153;641;69.2;17.6;7.7;2.6;0;0;2.9;540;345;2.44;1;391;138;0;148;0.03;0.22;0;2.01;0
G;Queso Mozarella;301;1262;48.9;24.2;21.6;2.1;0;0;3.2;98;440;3.35;1.63;495;39;0;287;0.03;0.33;0.87;0;0.0
G;Queso ricotta;115;483;74.2;13.5;4.2;5.3;0;0;2.8;227;110;0.46;0.33;43;121;0;278;0.03;0;0.29;0.64;0.0
G;"Yogurt bebible descremado, endulzado
con stevia, linaza en almibar y frutos secos";55;231;85.4;4;0.8;9.2;7.9;1.3;0.6;113;90;0.41;0.06;41;172;0;92;0.05;0.19;0.96;0;0
G;Yogurt bebible parcialmente descremado con mora;65;271;84.5;3.3;1.7;10;9.1;0.9;0.5;102;80;0.3;0;57;183;0;37;0.05;0.17;1.04;0;0
G;Yogurt bebible parcialmente descremado con sauco;72;302;84.7;2.6;2.7;9.5;9.5;0;0.5;86;60;1.5;0;33;127;0;249;0.04;0.17;3.62;0;0
G;Yogurt griego descremado con fresas;74;311;79.8;4.2;0.3;14.9;14;1;0.9;151;80;0.62;0.07;67;219;0;0;0.02;0.19;0.36;0.64;0
G;Yogurt griego natural sin azúcar;79;331;83.3;4;3.9;7.9;7.2;0.7;0.9;126;70;0.46;0.03;62;192;0;0;0.02;0.18;0.21;0.64;0
H;Cerveza;36;151;94.5;0.3;0;5.1;5.1;0;0.1;0;15;0.01;0.1;0;0;0;0;0.01;0.03;0.06;0;0
H;Chicha de aguaje;54;226;87.2;0.4;0.8;11.2;0;0;0.4;14;4;0;0.4;0;0;0;171;0.01;0;0.11;0;0
H;Chicha de cebada;24;100;94;0.1;0.2;5.5;0;0;0.2;10;1;0;1.1;0;0;0;0;0.01;0.03;0;0;0
H;Chicha de jora;28;117;93.2;0.4;0.3;5.8;0;0;0.3;22;18;0;1.8;0;0;0;0;0.02;0.1;0.2;2.4;0
H;Chicha de maíz morado con azúcar;20;84;95;0;0;4.9;0;0;0.1;24;4;0;1.3;0;0;0;0;0;0.1;0.04;1.9;0
H;Chicha de maní;34;142;92.1;0.5;0.8;6.3;0;0;0.3;12;6;0;1;0;0;0;0;0.01;0.02;0.4;0;0
H;Chicha de pijuayo;47;197;88.3;0.8;0.1;10.6;0;0;0.2;22;10;0;0.5;0;0;0;197;0.02;0.06;0.36;4.9;0
H;Chicha de soya;41;172;89.9;0.6;0.2;9.1;0;0;0.2;11;13;0;1.1;0;0;0;0;0;0.03;0.08;0.3;0
H;Chicha de yuca (masato);37;155;90.4;0.2;0.1;8.9;0;0;0.4;11;14;0;0.6;0;0;0;0;0.03;0.1;0.19;4.2;0
H;Coca Cola;39;163;89.5;0;0;10.5;10.5;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0
H;Inca Kola;41;172;89;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
H;Bebida de soya;38;159;91.4;3;1.4;3.8;2.5;1.3;0.4;36;30;0.44;0.4;0;0;0;31;0.05;0.04;0.2;0;0
H;Té sin azúcar;1;4;99.6;0.1;0;0.2;0.2;0;0.2;3;1;0.01;0.2;0;0;0;0;0;0;0.03;0;0
H;Vino blanco (grado alcohólico: 12.0);81;338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
H;Vino tinto  (grado alcohólico: 10.2);69;287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
H;Café sin azúcar;2;8;99.1;0.1;0;0.6;0.6;0;0.2;4;3;0.01;0.2;0;0;0;0;0;0;0.24;0;0
H;Ajonjolí, bebida de, natural, sin azúcar;46;193;90.5;1.6;4.2;3.4;0.3;3.1;0.2;16;50;0.55;2.47;1;47;0;0;0.06;0.02;6.54;0;0
